,Name,Information,Timestamp[ms],Date[MM.dd.yyyy],Time[hh:mm:ss.fff],Gpstime[ms],GnssStatus,Lat[wgs84],Lng[wgs84],Height[m],Heading[°],Velocity[m/s],Velocity[km/h],Acceleration[m/s²],North[m],East[m],Name.1,Information.1,Timestamp[ms].1,Date[MM.dd.yyyy].1,Time[hh:mm:ss.fff].1,Gpstime[ms].1,GnssStatus.1,Lat[wgs84].1,Lng[wgs84].1,Height[m].1,Heading[°].1,Velocity[m/s].1,Velocity[km/h].1,Acceleration[m/s²].1,North[m].1,East[m].1,Distance[m],YawRate[deg/s],vY[m/s],Lateral Distance[m],Forward Distance[m],GeoDistance[m],DistanceFromOrigin[m],Name.2,Information.2,Timestamp[ms].2,Date[MM.dd.yyyy].2,Time[hh:mm:ss.fff].2,Gpstime[ms].2,GnssStatus.2,Lat[wgs84].2,Lng[wgs84].2,Height[m].2,Heading[°].2,Velocity[m/s].2,Velocity[km/h].2,Acceleration[m/s²].2,North[m].2,East[m].2,YawRate[deg/s].1,Lateral Distance FBVut[m],Forward Distance FBVut[m],GeoDistanceVutFB[m],Forward Distance FBVut Offsettet[m],SyncByte,MessageID,PayLoadLen,ObjIndex,MsgTimeStamp,Version_Major,Version_Minor,vut_Timestamp,vut_lat_spec,vut_lon_spec,vut_lat_used,vut_lon_used,vut_heading_spec,vut_heading,vut_yawrate,vut_vx_spec,vut_vy_spec,vut_vx,vut_vy,vut_posy_err,vut_posx_err,vut_lat_extend,vut_long_extend,vut_lat,vut_lon,pf_Timestamp,pf_lat_used,pf_lon_used,pf_lat,pf_lon,pf_vx,pf_vy,pf_heading,pf_yawrate,pf_trackingangle,pf_sa,pf_sa_err,pf_accx,pf_accy,pf_accz,pf_sats,pf_diffage,pf_navstatus,pf_can_lat,pf_can_lon,pf_can_tow,MC_Index,MC_P_Speed_Index,MC_P_Current_Index,MC_I_Speed_Index,MC_I_Current_Index,MC_Temp_Index,MC_Errorstate_Index,MC1_Vbat,MC2_Vbat,MC3_Vbat,MC1_Amot,MC2_Amot,MC3_Amot,MC1_ActSpeed,MC2_ActSpeed,MC3_ActSpeed,MC_SetSpeed,MC1_SetSpeed,MC2_SetSpeed,MC3_SetSpeed,SC_StatusBit_write,SC_Counts_Out,SC_PI_write,SC_Dint_write,SC_ParaSet_write,SC_Encoder_read,SC_Amp_read,SC_V_read,SC_PI_read,SC_Dint_read,SC_ParaReq_read,SC_NCT_read,SC_StatusBit_read,SC_Errorbyte,SC_P,SC_I,SC_D,Gas_PI,Gas_D,pf_posy_err,pf_posx_err,pf_heading_err,Gas_Out,SC_Out1,SC_Out2,pf_scenctrl_set,pf_scenctrl_act,pf_TTC,vut_TTC,pf_lat_spec,pf_lon_spec,pf_heading_spec,pf_yawrate_spec,pf_radius_spec,pf_vx_spec,pf_accx_spec,Statusbyte,Errorbyte,MultiMessageIndex,MultiMessageContent,BatteryInfo,RESERVED_LREAL0,RESERVED_LREAL1,RESERVED_REAL0,RESERVED_REAL1,RESERVED_REAL2,RESERVED_REAL3,RESERVED_UDINT0,RESERVED_UDINT1,RESERVED_UDINT2,RESERVED_UINT0,RESERVED_UINT1,RESERVED_INT0,RESERVED_INT1,CRC,robot_SyncByte,robot_MessageId,robot_PayloadLen,robot_ObjIndex,robot_MsgTimestamp,robot_lat,robot_lon,robot_vel,robot_acc,robot_heading,robot_Timestamp,robot_yawrate,robot_ReservedGps,robot_IsDataToUse,robot_Ai0,robot_Ai1,robot_Ai2,robot_Ai3,robot_sw_angle,robot_sw_torque,robot_sw_vel,robot_f_brake,robot_pos_thr,robot_brake_pos,robot_ReservedSignal,PackageCounter,robot_CRC,OpticalBsm,OpticalFcw,OpticalLdw
20,PAUSE#PAUSE#a=0#v0=0#vE=0#d=0#t=20,,210,01.01.0001,00:00.0,-6.24516E+13,,50.2357028,14.92972591,0,0,0,0,0,-4.360024413,40.16039541,FBl_26,,35697770,16.06.2022,54:57.8,1.33941E+12,INS_SOLUTION_GOOD,50.23570501,14.929726,199.7042999,277.4229279,0.013853756,0.049873521,0.06324673,-4.114756791,40.16683224,0.245352069,-0.00418918,0.00589558,0.006436837,0.245267619,0.245352069,0.245352069,RobotVut,,35697770,16.06.2022,54:57.8,1.33941E+12,INS_SOLUTION_GOOD,50.23566612,14.93011737,200.5240326,276.4490891,0.010670929,0.038415344,1.243543157,-8.439863043,68.08926513,0.123412646,-0.681493318,-28.24723366,28.25545333,-28.24723366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74,10,74,1,35697770,50.23566612,14.93011737,0.004316775,0.5076756,276.4491,35697770,0.1234126,0.1234126,1,-32768,-32768,-32768,-32768,0,0,0,0,0,0,0,279128,0,0,0,0
21,PAUSE#PAUSE#a=0#v0=0#vE=0#d=0#t=20,,220,01.01.0001,00:00.0,-6.24516E+13,,50.2357028,14.92972591,0,0,0,0,0,-4.360024413,40.16039541,FBl_26,,35697780,16.06.2022,54:57.8,1.33941E+12,INS_SOLUTION_GOOD,50.23570501,14.929726,199.7044067,277.4229507,0.013574821,0.048869354,0.019635295,-4.114789942,40.16684075,0.245319156,-0.047669776,0.005084363,0.006445342,0.245234471,0.245319156,0.245319156,RobotVut,,35697780,16.06.2022,54:57.8,1.33941E+12,INS_SOLUTION_GOOD,50.23566613,14.93011737,200.5236206,276.4525223,0.036612046,0.131803367,1.218215412,-8.439584581,68.08925875,0.484948486,-0.681174919,-28.24717892,28.25539092,-28.24717892,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74,10,74,1,35697780,50.23566613,14.93011737,0.000933402,-1.010303,276.4525,35697780,0.4849485,0.4849485,1,-32768,-32768,-32768,-32768,0,0,0,0,0,0,0,279129,0,0,0,0
22,PAUSE#PAUSE#a=0#v0=0#vE=0#d=0#t=20,,230,01.01.0001,00:00.0,-6.24516E+13,,50.2357028,14.92972591,0,0,0,0,0,-4.360024413,40.16039541,FBl_26,,35697790,16.06.2022,54:57.8,1.33941E+12,INS_SOLUTION_GOOD,50.23570501,14.929726,199.7045135,277.4230576,0.013763422,0.049548321,0.039234827,-4.114823092,40.166845,0.245286129,-0.041860066,0.004899311,0.006449594,0.245201321,0.245286129,0.245286129,RobotVut,,35697790,16.06.2022,54:57.8,1.33941E+12,INS_SOLUTION_GOOD,50.23566613,14.93011737,200.5236664,276.4535522,0.029027636,0.104499491,1.180520039,-8.439524911,68.08930393,-0.31691432,-0.681024922,-28.24720878,28.25541716,-28.24720878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74,10,74,1,35697790,50.23566613,14.93011737,-0.007902625,-0.6175569,276.4536,35697790,-0.3169143,-0.3169143,1,-32768,-32768,-32768,-32768,0,0,0,0,0,0,0,279130,0,0,0,0
23,PAUSE#PAUSE#a=0#v0=0#vE=0#d=0#t=20,,240,01.01.0001,00:00.0,-6.24516E+13,,50.2357028,14.92972591,0,0,0,0,0,-4.360024413,40.16039541,FBl_26,,35697800,16.06.2022,54:57.8,1.33941E+12,INS_SOLUTION_GOOD,50.23570501,14.929726,199.7046051,277.4230728,0.013737087,0.049453513,0.072131192,-4.114856242,40.16684925,0.2452531,-0.024616988,0.005288918,0.006453847,0.245168169,0.2452531,0.2452531,RobotVut,,35697800,16.06.2022,54:57.8,1.33941E+12,INS_SOLUTION_GOOD,50.23566612,14.93011737,200.5241089,276.4495163,0.025766382,0.092758976,1.234409159,-8.439896193,68.08934167,-0.23863095,-0.681348435,-28.24728586,28.25550201,-28.24728586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74,10,74,1,35697800,50.23566612,14.93011737,-0.00531503,1.07282,276.4495,35697800,-0.238631,-0.238631,1,-32768,-32768,-32768,-32768,0,0,0,0,0,0,0,279131,0,0,0,0
24,PAUSE#PAUSE#a=0#v0=0#vE=0#d=0#t=20,,250,01.01.0001,00:00.0,-6.24516E+13,,50.2357028,14.92972591,0,0,0,0,0,-4.360024413,40.16039541,FBl_26,,35697810,16.06.2022,54:57.8,1.33941E+12,INS_SOLUTION_GOOD,50.23570501,14.929726,199.7047119,277.423317,0.013962091,0.050263527,0.035500862,-4.114882762,40.1668535,0.245226703,0.025069047,0.005803939,0.006458099,0.24514165,0.245226703,0.245226703,RobotVut,,35697810,16.06.2022,54:57.8,1.33941E+12,INS_SOLUTION_GOOD,50.23566612,14.93011737,200.5241241,276.4488907,0.010355324,0.037279168,1.231133094,-8.439975754,68.08933317,0.110399462,-0.681282254,-28.24728297,28.25549753,-28.24728297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74,10,74,1,35697810,50.23566612,14.93011737,0.004240195,0.5459042,276.4489,35697810,0.1103995,0.1103995,1,-32768,-32768,-32768,-32768,0,0,0,0,0,0,0,279132,0,0,0,0
25,PAUSE#PAUSE#a=0#v0=0#vE=0#d=0#t=20,,260,01.01.0001,00:00.0,-6.24516E+13,,50.2357028,14.92972591,0,0,0,0,0,-4.360024413,40.16039541,FBl_26,,35697820,16.06.2022,54:57.8,1.33941E+12,INS_SOLUTION_GOOD,50.23570501,14.929726,199.7048187,277.4235306,0.013820714,0.04975457,0.029236706,-4.114915912,40.16686201,0.245193788,-0.005691058,0.005288488,0.006466604,0.245108499,0.245193788,0.245193788,RobotVut,,35697820,16.06.2022,54:57.8,1.33941E+12,INS_SOLUTION_GOOD,50.23566613,14.93011737,200.5236664,276.4523849,0.0344136,0.12388896,1.238831226,-8.439690662,68.08932626,0.453060299,-0.680863408,-28.2472291,28.25543358,-28.2472291,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74,10,74,1,35697820,50.23566613,14.93011737,0.001347332,-0.9816417,276.4524,35697820,0.4530603,0.4530603,1,-32768,-32768,-32768,-32768,0,0,0,0,0,0,0,279133,0,0,0,0
26,PAUSE#PAUSE#a=0#v0=0#vE=0#d=0#t=20,,270,01.01.0001,00:00.0,-6.24516E+13,,50.2357028,14.92972591,0,0,0,0,0,-4.360024413,40.16039541,FBl_26,,35697830,16.06.2022,54:57.8,1.33941E+12,INS_SOLUTION_GOOD,50.23570501,14.929726,199.7049255,277.423172,0.013750512,0.049501844,0.036444184,-4.114955693,40.16686626,0.245154133,-0.054223325,0.004777345,0.006470857,0.245068719,0.245154133,0.245154133,RobotVut,,35697830,16.06.2022,54:57.8,1.33941E+12,INS_SOLUTION_GOOD,50.23566613,14.93011737,200.5236816,276.4536362,0.035622989,0.128242762,1.202590441,-8.439617732,68.08936878,-0.409995019,-0.680923467,-28.24724823,28.25545415,-28.24724823,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74,10,74,1,35697830,50.23566613,14.93011737,-0.007508185,-0.6415326,276.4536,35697830,-0.409995,-0.409995,1,-32768,-32768,-32768,-32768,0,0,0,0,0,0,0,279134,0,0,0,0
27,PAUSE#PAUSE#a=0#v0=0#vE=0#d=0#t=20,,280,01.01.0001,00:00.0,-6.24516E+13,,50.2357028,14.92972591,0,0,0,0,0,-4.360024413,40.16039541,FBl_26,,35697840,16.06.2022,54:57.8,1.33941E+12,INS_SOLUTION_GOOD,50.23570501,14.929726,199.7050323,277.4227524,0.013848144,0.049853319,0.020149623,-4.114995474,40.16687051,0.245114479,-0.032825951,0.005371699,0.006475109,0.245028939,0.245114479,0.245114479,RobotVut,,35697840,16.06.2022,54:57.8,1.33941E+12,INS_SOLUTION_GOOD,50.23566612,14.93011737,200.5241241,276.4497375,0.025230397,0.090829428,1.211481862,-8.439989013,68.08940493,-0.221471891,-0.681454924,-28.24731769,28.25553641,-28.24731769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74,10,74,1,35697840,50.23566612,14.93011737,-0.005232046,1.034537,276.4497,35697840,-0.2214719,-0.2214719,1,-32768,-32768,-32768,-32768,0,0,0,0,0,0,0,279135,0,0,0,0
28,PAUSE#PAUSE#a=0#v0=0#vE=0#d=0#t=20,,290,01.01.0001,00:00.0,-6.24516E+13,,50.2357028,14.92972591,0,0,0,0,0,-4.360024413,40.16039541,FBl_26,,35697850,16.06.2022,54:57.8,1.33941E+12,INS_SOLUTION_GOOD,50.23570501,14.929726,199.7051544,277.4224319,0.013701874,0.049326747,0.056940289,-4.115028624,40.16687477,0.245081451,-0.060162406,0.005071916,0.006479362,0.244995787,0.245081451,0.245081451,RobotVut,,35697850,16.06.2022,54:57.8,1.33941E+12,INS_SOLUTION_GOOD,50.23566612,14.93011737,200.5241699,276.4487839,0.017311913,0.062322888,1.324207967,-8.440088464,68.08939324,0.217234656,-0.681680797,-28.24730663,28.2555308,-28.24730663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74,10,74,1,35697850,50.23566612,14.93011737,0.004184829,0.5602486,276.4488,35697850,0.2172347,0.2172347,1,-32768,-32768,-32768,-32768,0,0,0,0,0,0,0,279136,0,0,0,0
29,PAUSE#PAUSE#a=0#v0=0#vE=0#d=0#t=20,,300,01.01.0001,00:00.0,-6.24516E+13,,50.2357028,14.92972591,0,0,0,0,0,-4.360024413,40.16039541,FBl_26,,35697860,16.06.2022,54:57.9,1.33941E+12,INS_SOLUTION_GOOD,50.23570501,14.929726,199.7052612,277.4224472,0.014518496,0.052266585,0.029730691,-4.115061774,40.16687902,0.245048425,0.038054138,0.006370785,0.006483614,0.244962637,0.245048425,0.245048425,RobotVut,,35697860,16.06.2022,54:57.9,1.33941E+12,INS_SOLUTION_GOOD,50.23566613,14.93011737,200.5237122,276.4525833,0.039542149,0.142351736,1.1950303,-8.439776853,68.08939005,0.514113009,-0.681332349,-28.2472549,28.25547067,-28.2472549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74,10,74,1,35697860,50.23566613,14.93011737,0.001155097,-0.9576147,276.4526,35697860,0.514113,0.514113,1,-32768,-32768,-32768,-32768,0,0,0,0,0,0,0,279137,0,0,0,0
30,PAUSE#PAUSE#a=0#v0=0#vE=0#d=0#t=20,,310,01.01.0001,00:00.0,-6.24516E+13,,50.2357028,14.92972591,0,0,0,0,0,-4.360024413,40.16039541,FBl_26,,35697870,16.06.2022,54:57.9,1.33941E+12,INS_SOLUTION_GOOD,50.235705,14.929726,199.7053528,277.4224854,0.014680088,0.052848318,0.039348535,-4.115088294,40.16688327,0.245022029,0.002675773,0.006217939,0.006487867,0.244936119,0.245022029,0.245022029,RobotVut,,35697870,16.06.2022,54:57.9,1.33941E+12,INS_SOLUTION_GOOD,50.23566613,14.93011737,200.5237122,276.4533081,0.036973548,0.133104773,1.250794445,-8.439737072,68.08943044,-0.444918126,-0.681242967,-28.24728263,28.25549625,-28.24728263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74,10,74,1,35697870,50.23566613,14.93011737,-0.007662787,-0.6654304,276.4533,35697870,-0.4449181,-0.4449181,1,-32768,-32768,-32768,-32768,0,0,0,0,0,0,0,279138,0,0,0,0
31,PAUSE#PAUSE#a=0#v0=0#vE=0#d=0#t=20,,320,01.01.0001,00:00.0,-6.24516E+13,,50.2357028,14.92972591,0,0,0,0,0,-4.360024413,40.16039541,FBl_26,,35697880,16.06.2022,54:57.9,1.33941E+12,INS_SOLUTION_GOOD,50.235705,14.929726,199.7054596,277.4224243,0.014323695,0.051565301,0.02308412,-4.115121444,40.16688752,0.244989003,0.019043606,0.006213542,0.006492119,0.244902968,0.244989003,0.244989003,RobotVut,,35697880,16.06.2022,54:57.9,1.33941E+12,INS_SOLUTION_GOOD,50.23566612,14.93011738,200.5241547,276.4496155,0.023599042,0.084956553,1.176703494,-8.440081834,68.08947191,-0.201539427,-0.681577347,-28.24735906,28.25558071,-28.24735906,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74,10,74,1,35697880,50.23566612,14.93011738,-0.005648948,1.034582,276.4496,35697880,-0.2015394,-0.2015394,1,-32768,-32768,-32768,-32768,0,0,0,0,0,0,0,279139,0,0,0,0
32,PAUSE#PAUSE#a=0#v0=0#vE=0#d=0#t=20,,330,01.01.0001,00:00.0,-6.24516E+13,,50.2357028,14.92972591,0,0,0,0,0,-4.360024413,40.16039541,FBl_26,,35697890,16.06.2022,54:57.9,1.33941E+12,INS_SOLUTION_GOOD,50.235705,14.929726,199.7055664,277.4226532,0.014079105,0.050684778,0.011259878,-4.115147965,40.16689178,0.244962603,0.026021877,0.005975501,0.006496371,0.244876446,0.244962603,0.244962603,RobotVut,,35697890,16.06.2022,54:57.9,1.33941E+12,INS_SOLUTION_GOOD,50.23566612,14.93011737,200.5242004,276.4486465,0.009241075,0.033267871,1.33154391,-8.440187915,68.08946393,0.095165409,-0.681545032,-28.24735993,28.25558081,-28.24735993,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74,10,74,1,35697890,50.23566612,14.93011737,0.004123096,0.6321604,276.4486,35697890,0.09516541,0.09516541,1,-32768,-32768,-32768,-32768,0,0,0,0,0,0,0,279140,0,0,0,0
33,PAUSE#PAUSE#a=0#v0=0#vE=0#d=0#t=20,,340,01.01.0001,00:00.0,-6.24516E+13,,50.2357028,14.92972591,0,0,0,0,0,-4.360024413,40.16039541,FBl_26,,35697900,16.06.2022,54:57.9,1.33941E+12,INS_SOLUTION_GOOD,50.235705,14.929726,199.705658,277.4226227,0.013704257,0.049335325,0.037693836,-4.115181115,40.16689603,0.24492958,-0.017418338,0.005090528,0.006500624,0.244843299,0.24492958,0.24492958,RobotVut,,35697900,16.06.2022,54:57.9,1.33941E+12,INS_SOLUTION_GOOD,50.23566612,14.93011737,200.5237732,276.4523239,0.037637119,0.135493629,1.183934624,-8.439882933,68.08945702,0.491552025,-0.681226134,-28.24730482,28.25551802,-28.24730482,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74,10,74,1,35697900,50.23566612,14.93011737,0.001628932,-0.9384698,276.4523,35697900,0.491552,0.491552,1,-32768,-32768,-32768,-32768,0,0,0,0,0,0,0,279141,0,0,0,0
34,PAUSE#PAUSE#a=0#v0=0#vE=0#d=0#t=20,,350,01.01.0001,00:00.0,-6.24516E+13,,50.2357028,14.92972591,0,0,0,0,0,-4.360024413,40.16039541,FBl_26,,35697910,16.06.2022,54:57.9,1.33941E+12,INS_SOLUTION_GOOD,50.235705,14.929726,199.7057648,277.4228363,0.013697374,0.049310545,0.047897588,-4.115214265,40.16690453,0.244896666,0.027119946,0.005607796,0.006509129,0.244810147,0.244896666,0.244896666,RobotVut,,35697910,16.06.2022,54:57.9,1.33941E+12,INS_SOLUTION_GOOD,50.23566613,14.93011738,200.5237427,276.4532928,0.029184517,0.105064263,1.228786151,-8.439829893,68.08949423,-0.322542578,-0.681031681,-28.24732469,28.2555332,-28.24732469,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74,10,74,1,35697910,50.23566613,14.93011738,-0.00727824,-0.6797443,276.4533,35697910,-0.3225426,-0.3225426,1,-32768,-32768,-32768,-32768,0,0,0,0,0,0,0,279142,0,0,0,0
35,PAUSE#PAUSE#a=0#v0=0#vE=0#d=0#t=20,,360,01.01.0001,00:00.0,-6.24516E+13,,50.2357028,14.92972591,0,0,0,0,0,-4.360024413,40.16039541,FBl_26,,35697920,16.06.2022,54:57.9,1.33941E+12,INS_SOLUTION_GOOD,50.235705,14.929726,199.7058563,277.4230652,0.013810454,0.049717634,0.033313574,-4.115247415,40.16691304,0.244863754,0.01270074,0.005369682,0.006517634,0.244776997,0.244863754,0.244863754,RobotVut,,35697920,16.06.2022,54:57.9,1.33941E+12,INS_SOLUTION_GOOD,50.23566612,14.93011738,200.5241852,276.4493866,0.026601484,0.095765342,1.215960905,-8.440187915,68.08952985,-0.250889957,-0.681237449,-28.24739626,28.25560971,-28.24739626,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74,10,74,1,35697920,50.23566612,14.93011738,-0.005209851,1.034793,276.4494,35697920,-0.25089,-0.25089,1,-32768,-32768,-32768,-32768,0,0,0,0,0,0,0,279143,0,0,0,0
36,PAUSE#PAUSE#a=0#v0=0#vE=0#d=0#t=20,,370,01.01.0001,00:00.0,-6.24516E+13,,50.2357028,14.92972591,0,0,0,0,0,-4.360024413,40.16039541,FBl_26,,35697930,16.06.2022,54:57.9,1.33941E+12,INS_SOLUTION_GOOD,50.235705,14.929726,199.7059631,277.422966,0.013625225,0.049050812,0.06798122,-4.115287195,40.16691729,0.2448241,0.005089478,0.005476884,0.006521886,0.244737216,0.2448241,0.2448241,RobotVut,,35697930,16.06.2022,54:57.9,1.33941E+12,INS_SOLUTION_GOOD,50.23566612,14.93011738,200.5242462,276.4485779,0.012387629,0.044595465,1.333425733,-8.440280735,68.08951921,0.136073157,-0.68134095,-28.24738717,28.25560312,-28.24738717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74,10,74,1,35697930,50.23566612,14.93011738,0.004289109,0.5796104,276.4486,35697930,0.1360732,0.1360732,1,-32768,-32768,-32768,-32768,0,0,0,0,0,0,0,279144,0,0,0,0
37,PAUSE#PAUSE#a=0#v0=0#vE=0#d=0#t=20,,380,01.01.0001,00:00.0,-6.24516E+13,,50.2357028,14.92972591,0,0,0,0,0,-4.360024413,40.16039541,FBl_26,,35697940,16.06.2022,54:57.9,1.33941E+12,INS_SOLUTION_GOOD,50.235705,14.929726,199.7060699,277.4231415,0.013708595,0.04935094,0.078791857,-4.115320346,40.1669258,0.24479119,0.025807664,0.005636874,0.006530391,0.244704068,0.24479119,0.24479119,RobotVut,,35697940,16.06.2022,54:57.9,1.33941E+12,INS_SOLUTION_GOOD,50.23566612,14.93011738,200.523819,276.4522018,0.039238326,0.141257974,1.169227224,-8.439975754,68.0895123,0.501413226,-0.680921059,-28.24733029,28.25553613,-28.24733029,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74,10,74,1,35697940,50.23566612,14.93011738,0.001608979,-0.9622812,276.4522,35697940,0.5014132,0.5014132,1,-32768,-32768,-32768,-32768,0,0,0,0,0,0,0,279145,0,0,0,0
38,PAUSE#PAUSE#a=0#v0=0#vE=0#d=0#t=20,,390,01.01.0001,00:00.0,-6.24516E+13,,50.2357028,14.92972591,0,0,0,0,0,-4.360024413,40.16039541,FBl_26,,35697950,16.06.2022,54:57.9,1.33941E+12,INS_SOLUTION_GOOD,50.235705,14.929726,199.7061768,277.4231873,0.014203243,0.051131675,0.064317736,-4.115360125,40.1669343,0.244751647,0.074882835,0.006140164,0.006538896,0.244664284,0.244751647,0.244751647,RobotVut,,35697950,16.06.2022,54:57.9,1.33941E+12,INS_SOLUTION_GOOD,50.23566612,14.93011738,200.5238037,276.45327,0.032273503,0.11618461,1.302204365,-8.439902823,68.0895543,-0.379789859,-0.680782473,-28.24734948,28.25555197,-28.24734948,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74,10,74,1,35697950,50.23566612,14.93011738,-0.007840182,-0.7179363,276.4533,35697950,-0.3797899,-0.3797899,1,-32768,-32768,-32768,-32768,0,0,0,0,0,0,0,279146,0,0,0,0
39,PAUSE#PAUSE#a=0#v0=0#vE=0#d=0#t=20,,400,01.01.0001,00:00.0,-6.24516E+13,,50.2357028,14.92972591,0,0,0,0,0,-4.360024413,40.16039541,FBl_26,,35697960,16.06.2022,54:58.0,1.33941E+12,INS_SOLUTION_GOOD,50.235705,14.929726,199.7062836,277.4230347,0.013477513,0.048519048,0.043545668,-4.115399906,40.16693855,0.244711999,-0.087222427,0.004007875,0.006543149,0.244624508,0.244711999,0.244711999,RobotVut,,35697960,16.06.2022,54:58.0,1.33941E+12,INS_SOLUTION_GOOD,50.23566612,14.93011738,200.5242462,276.4494934,0.024260471,0.087337694,1.179829711,-8.440254215,68.08959842,-0.208362728,-0.681161492,-28.24742746,28.25563907,-28.24742746,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74,10,74,1,35697960,50.23566612,14.93011738,-0.006025582,1.068252,276.4495,35697960,-0.2083627,-0.2083627,1,-32768,-32768,-32768,-32768,0,0,0,0,0,0,0,279147,0,0,0,0
